frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"6738","Apr 24, 2024 14:01:31.949382000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6739","Apr 24, 2024 14:01:31.949382000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6740","Apr 24, 2024 14:01:31.949383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6741","Apr 24, 2024 14:01:31.949383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6742","Apr 24, 2024 14:01:31.949383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6743","Apr 24, 2024 14:01:31.949383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6744","Apr 24, 2024 14:01:31.949383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6745","Apr 24, 2024 14:01:31.949448000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6746","Apr 24, 2024 14:01:31.949448000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6747","Apr 24, 2024 14:01:31.949449000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6748","Apr 24, 2024 14:01:31.949449000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6749","Apr 24, 2024 14:01:31.949449000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6750","Apr 24, 2024 14:01:31.949449000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6751","Apr 24, 2024 14:01:31.949449000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6752","Apr 24, 2024 14:01:31.949449000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6753","Apr 24, 2024 14:01:31.949531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6754","Apr 24, 2024 14:01:31.949531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6755","Apr 24, 2024 14:01:31.949531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6756","Apr 24, 2024 14:01:31.949532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6757","Apr 24, 2024 14:01:31.949532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6758","Apr 24, 2024 14:01:31.949532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6759","Apr 24, 2024 14:01:31.949532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6760","Apr 24, 2024 14:01:31.949532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6761","Apr 24, 2024 14:01:31.949605000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6762","Apr 24, 2024 14:01:31.949605000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6763","Apr 24, 2024 14:01:31.955546000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6764","Apr 24, 2024 14:01:32.187553000 CEST","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,
"6765","Apr 24, 2024 14:01:32.992263000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6766","Apr 24, 2024 14:01:32.992385000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6767","Apr 24, 2024 14:01:32.995596000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6768","Apr 24, 2024 14:01:32.996280000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6769","Apr 24, 2024 14:01:32.996887000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6770","Apr 24, 2024 14:01:32.998887000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6771","Apr 24, 2024 14:01:32.998888000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6772","Apr 24, 2024 14:01:32.999520000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6773","Apr 24, 2024 14:01:33.001446000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6774","Apr 24, 2024 14:01:34.189508000 CEST","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,
"6775","Apr 24, 2024 14:01:34.216289000 CEST","50:3e:aa:cf:5d:6e","ff:ff:ff:ff:ff:ff",,,
"6776","Apr 24, 2024 14:01:34.307785000 CEST","e0:01:a6:06:c6:e5","33:33:00:01:00:02",,,
"6777","Apr 24, 2024 14:01:34.410040000 CEST","84:34:97:3c:aa:a0","09:00:09:09:13:a6",,,
"6778","Apr 24, 2024 14:01:34.924793000 CEST","30:e1:71:5d:1d:b6","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17"
"6779","Apr 24, 2024 14:01:35.244199000 CEST","50:3e:aa:cf:5d:6e","ff:ff:ff:ff:ff:ff",,,
"6780","Apr 24, 2024 14:01:36.203808000 CEST","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,
"6781","Apr 24, 2024 14:01:36.268165000 CEST","50:3e:aa:cf:5d:6e","ff:ff:ff:ff:ff:ff",,,
"6782","Apr 24, 2024 14:01:36.600159000 CEST","90:1b:0e:95:e1:bb","33:33:00:00:00:02",,,
"6783","Apr 24, 2024 14:01:38.007872000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6784","Apr 24, 2024 14:01:38.007993000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6785","Apr 24, 2024 14:01:38.011898000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6786","Apr 24, 2024 14:01:38.012670000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6787","Apr 24, 2024 14:01:38.013361000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6788","Apr 24, 2024 14:01:38.015638000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6789","Apr 24, 2024 14:01:38.015710000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6790","Apr 24, 2024 14:01:38.015799000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6791","Apr 24, 2024 14:01:38.016064000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6792","Apr 24, 2024 14:01:38.016064000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6793","Apr 24, 2024 14:01:38.016064000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6794","Apr 24, 2024 14:01:38.016117000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17"
"6795","Apr 24, 2024 14:01:38.016126000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6796","Apr 24, 2024 14:01:38.016126000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6797","Apr 24, 2024 14:01:38.016127000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6798","Apr 24, 2024 14:01:38.016127000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6799","Apr 24, 2024 14:01:38.016166000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6800","Apr 24, 2024 14:01:38.016166000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6801","Apr 24, 2024 14:01:38.016167000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6802","Apr 24, 2024 14:01:38.016167000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6803","Apr 24, 2024 14:01:38.016167000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6804","Apr 24, 2024 14:01:38.016215000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6805","Apr 24, 2024 14:01:38.016215000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6806","Apr 24, 2024 14:01:38.016215000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6807","Apr 24, 2024 14:01:38.016290000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6808","Apr 24, 2024 14:01:38.016290000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6809","Apr 24, 2024 14:01:38.016290000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6810","Apr 24, 2024 14:01:38.016376000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6811","Apr 24, 2024 14:01:38.016376000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6812","Apr 24, 2024 14:01:38.016436000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6813","Apr 24, 2024 14:01:38.016436000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6814","Apr 24, 2024 14:01:38.016436000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6815","Apr 24, 2024 14:01:38.016436000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6816","Apr 24, 2024 14:01:38.016436000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6817","Apr 24, 2024 14:01:38.016499000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6818","Apr 24, 2024 14:01:38.016499000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6819","Apr 24, 2024 14:01:38.016565000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6820","Apr 24, 2024 14:01:38.016565000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6821","Apr 24, 2024 14:01:38.016566000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6822","Apr 24, 2024 14:01:38.016615000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6823","Apr 24, 2024 14:01:38.016616000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6824","Apr 24, 2024 14:01:38.016616000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6825","Apr 24, 2024 14:01:38.016782000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6826","Apr 24, 2024 14:01:38.016782000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6827","Apr 24, 2024 14:01:38.016782000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6828","Apr 24, 2024 14:01:38.016832000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6829","Apr 24, 2024 14:01:38.016832000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6830","Apr 24, 2024 14:01:38.016832000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6831","Apr 24, 2024 14:01:38.016832000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6832","Apr 24, 2024 14:01:38.016875000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6833","Apr 24, 2024 14:01:38.016875000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6834","Apr 24, 2024 14:01:38.016875000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6835","Apr 24, 2024 14:01:38.016875000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6836","Apr 24, 2024 14:01:38.016875000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6837","Apr 24, 2024 14:01:38.016929000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6838","Apr 24, 2024 14:01:38.016929000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6839","Apr 24, 2024 14:01:38.016929000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6840","Apr 24, 2024 14:01:38.017153000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6841","Apr 24, 2024 14:01:38.017153000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6842","Apr 24, 2024 14:01:38.017153000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6843","Apr 24, 2024 14:01:38.017193000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6844","Apr 24, 2024 14:01:38.017193000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6845","Apr 24, 2024 14:01:38.017193000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6846","Apr 24, 2024 14:01:38.017193000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6847","Apr 24, 2024 14:01:38.017251000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6848","Apr 24, 2024 14:01:38.017251000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6849","Apr 24, 2024 14:01:38.017251000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6850","Apr 24, 2024 14:01:38.017251000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6851","Apr 24, 2024 14:01:38.017293000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6852","Apr 24, 2024 14:01:38.017293000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6853","Apr 24, 2024 14:01:38.017293000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6854","Apr 24, 2024 14:01:38.017293000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6855","Apr 24, 2024 14:01:38.017293000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6856","Apr 24, 2024 14:01:38.017471000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6857","Apr 24, 2024 14:01:38.017472000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6858","Apr 24, 2024 14:01:38.017472000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6859","Apr 24, 2024 14:01:38.017520000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6860","Apr 24, 2024 14:01:38.017520000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6861","Apr 24, 2024 14:01:38.017520000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6862","Apr 24, 2024 14:01:38.017521000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6863","Apr 24, 2024 14:01:38.017521000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6864","Apr 24, 2024 14:01:38.017581000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6865","Apr 24, 2024 14:01:38.017581000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6866","Apr 24, 2024 14:01:38.017581000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6867","Apr 24, 2024 14:01:38.017671000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6868","Apr 24, 2024 14:01:38.017671000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6869","Apr 24, 2024 14:01:38.017671000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6870","Apr 24, 2024 14:01:38.017748000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6871","Apr 24, 2024 14:01:38.017801000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6872","Apr 24, 2024 14:01:38.017802000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6873","Apr 24, 2024 14:01:38.017802000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6874","Apr 24, 2024 14:01:38.017802000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6875","Apr 24, 2024 14:01:38.017895000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6876","Apr 24, 2024 14:01:38.017895000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6877","Apr 24, 2024 14:01:38.017895000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6878","Apr 24, 2024 14:01:38.017895000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6879","Apr 24, 2024 14:01:38.017895000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6880","Apr 24, 2024 14:01:38.017895000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6881","Apr 24, 2024 14:01:38.017896000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6882","Apr 24, 2024 14:01:38.017896000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6883","Apr 24, 2024 14:01:38.017951000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6884","Apr 24, 2024 14:01:38.017951000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6885","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6886","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6887","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6888","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6889","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6890","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6891","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6892","Apr 24, 2024 14:01:38.018301000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6893","Apr 24, 2024 14:01:38.018351000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6894","Apr 24, 2024 14:01:38.018351000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6895","Apr 24, 2024 14:01:38.018351000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6896","Apr 24, 2024 14:01:38.018351000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6897","Apr 24, 2024 14:01:38.019155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6898","Apr 24, 2024 14:01:38.019155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6899","Apr 24, 2024 14:01:38.019155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6900","Apr 24, 2024 14:01:38.019155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6901","Apr 24, 2024 14:01:38.019155000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6902","Apr 24, 2024 14:01:38.019156000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6903","Apr 24, 2024 14:01:38.019156000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6904","Apr 24, 2024 14:01:38.019404000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6905","Apr 24, 2024 14:01:38.019405000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6906","Apr 24, 2024 14:01:38.019405000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6907","Apr 24, 2024 14:01:38.019405000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6908","Apr 24, 2024 14:01:38.019405000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6909","Apr 24, 2024 14:01:38.019405000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6910","Apr 24, 2024 14:01:38.019405000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6911","Apr 24, 2024 14:01:38.019711000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6912","Apr 24, 2024 14:01:38.019711000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6913","Apr 24, 2024 14:01:38.019712000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6914","Apr 24, 2024 14:01:38.019712000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6915","Apr 24, 2024 14:01:38.019712000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6916","Apr 24, 2024 14:01:38.019712000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6917","Apr 24, 2024 14:01:38.019712000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6918","Apr 24, 2024 14:01:38.019712000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6919","Apr 24, 2024 14:01:38.019779000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
"6920","Apr 24, 2024 14:01:38.019779000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17"
